job_id,source,job_title,company,location,location_final,description,skills,careers_required,date_posted,date_posted_norm,url,career_tag,soft_skills_detected,extraction_date,description_final,EURACE_skills,initial_skills
7d52c17ab5fcfc6c5426ff8b4965958ebf44f373837409a1b03cf7eb034d7596,jooble,Especialista de Sistemas de Informacion (IT),Sweet Corp,Puerto Rico,puerto rico,"&nbsp;...Salary: $2,000 - $2,250
 Descripcion: 
 Supervisa, mantiene y optimiza la infraestructura tecnolgica <b>de </b>la organizacin, incluyendo servidores, redes, equipos y <b>sistemas </b>de informacin. Es responsable de garantizar la continuidad operativa mediante soporte tcnico oportuno...&nbsp;",,[],2025-05-30T00:00:00.0000000,2025-05-30,https://jooble.org/away/226086595828370317,,[],2025-06-11,"Salary: $2,000 - $2,250 Descripcion: Supervisa, mantiene y optimiza la infraestructura tecnolgica de la organizacin, incluyendo servidores, redes, equipos y sistemas de informacin. Es responsable de garantizar la continuidad operativa mediante soporte tcnico oportuno.",,
079545c0ef6f231d7771c470c9bfc75eeedd01e977363ec60288c0da524670fc,jooble,Profesor(a) de Maestría en Técnología de la Información,NUC University,Puerto Rico,puerto rico,"&nbsp;...Descripción: 
 Se solicitan profesores(as) para impartir cursos en el área <b>de </b>Maestría en  Tecnolog  ía de la <b>Información.</b> 
 Requisitos: 
 Doctorado en Tecnología de la Información, <b>Sistemas </b>de Información, Ciencia de Computadoras o campo relacionado de una instituci...&nbsp;",,[],2025-05-14T00:00:00.0000000,2025-05-14,https://jooble.org/away/8189346707766857746,,[],2025-06-11,"Descripción: Se solicitan profesores(as) para impartir cursos en el área de Maestría en Tecnolog ía de la Información. Requisitos: Doctorado en Tecnología de la Información, Sistemas de Información, Ciencia de Computadoras o campo relacionado de una instituci.",,
1d140f3191b3c9d6e29958e89c0f81943beb1fcaaf6bd3866a286d8a6c5e8a82,jooble,Analista de Sistemas e Negócios Sênior,Ntconsult,"San Diego, CA",united states,"A NT: Somos uma consultoria global <b>de </b>desenvolvimento de software personalizado e contratação de projetos de TI sem restrições geogr...&nbsp;&nbsp;...para o aprimoramento contínuo da estrutura de governança de <b>sistemas </b>de risco de crédito.
Requisitos:
Experiência com mapeamento e desenho...&nbsp;",,[],2025-06-09T00:00:00.0000000,2025-06-09,https://jooble.org/jdp/-7155220105910367938,,[],2025-06-11,NT: Somos una consultoría de desarrollo de software personalizada global y contratando proyectos de TI sin restricciones geográficas. para la mejora continua de la estructura de gobernanza de sistemas de riesgo de crédito. Requisitos: Experiencia con mapeo y dibujo.,"Gestión, Aprendizaje autónomo","mejora continua, proactividad"
52243c7242b8e3eb880d9ffebbd2d63ebfe72ff62d0d8013533066f2509577bf,jooble,Profesor(a) BA Tecnología Información-Administración de Redes,NUC University,Puerto Rico,puerto rico,"&nbsp;...Job Description 
 Job Description  Descripción: 
 Se solicitan profesores(as) para impartir cursos en el área <b>de </b>Bachillerato en  Tecnología de <b>Información </b> con Concentración en  Administración de Redes. 
 Requisitos: 
 Maestría en Redes de Computadoras, Tecnología...&nbsp;",,[],2025-05-14T00:00:00.0000000,2025-05-14,https://jooble.org/away/-1189186209508053127,,[],2025-06-11,"Job Description Job Description Descripción: Se solicitan profesores(as) para impartir cursos en el área de Bachillerato en Tecnología de Información con Concentración en Administración de Redes. Requisitos: Maestría en Redes de Computadoras, Tecnología.",,
3cc3704aff2babc2e416d1e3369d38ddc5c1177006346728a57032a547d037ae,jooble,Staff en Tecnologías de la Información y Comunicaciones,Ernst & Young,"San Jose, CA",united states,"Staff en Tecnologías <b>de la Información </b>y Comunicaciones ¿Y si no nos centráramos en quién eres ahora, sino en quién podrías llegar a ser?...&nbsp;&nbsp;...para la compra masiva de equipos de cómputo.
Conocimiento de <b>sistemas:</b>
Conocimientos en desarrollo de sistemas web: portales cautivos...&nbsp;",,[],2025-06-07T00:00:00.0000000,2025-06-07,https://jooble.org/jdp/7781948038368425578,,[],2025-06-11,"Staff en Tecnologías de la Información y Comunicaciones ¿Y si no nos centráramos en quién eres ahora, sino en quién podrías llegar a ser?. para la compra masiva de equipos de cómputo. Conocimiento de sistemas: Conocimientos en desarrollo de sistemas web: portales cautivos.",,
97134759b62960d60956786bb5f176a1ae37ee19819e3b72af0018f186f29e9a,jooble,Administrador de Sistemas,Kimball Midwest,"Columbus, OH",united states,"&nbsp;...Kimball Midwest, un distribuidor nacional <b>de </b>productos de mantenimiento, reparación y...&nbsp;&nbsp;...operación, está buscando un Administrador de <b>Sistemas </b>para nuestra ubicación en Columbus, OH....&nbsp;&nbsp;...fuera del horario comercial normal. 
 <b>Información </b>Adicional 
 Esta es una posición híbrida...&nbsp;",,[],2025-05-30T00:00:00.0000000,2025-05-30,https://jooble.org/away/-1117028897455990283,,[],2025-06-11,"Kimball Midwest, un distribuidor nacional de productos de mantenimiento, reparación y. operación, está buscando un Administrador de Sistemas para nuestra ubicación en Columbus, OH. fuera del horario comercial normal. Información Adicional Esta es una posición híbrida.",,
c53044d3c547a8f6d58d9ed82d17b8e7234574232eada9b3328dbcd258f718be,jooble,Técnic@s funcionales para soporte y mantenimiento a sistemas de información sanitaria,Inetum,"Mission, TX",united states,"&nbsp;...facilitar el acceso a los diferentes idiomas y para que haya más <b>información </b>disponible en nuestro sitio, hemos optado por la traducción...&nbsp;&nbsp;....
****@*****.*** funcionales para soporte y mantenimiento a <b>sistemas de </b>información sanitaria ****@*****.*** funcionales para soporte y mantenimiento...&nbsp;",,[],2025-06-08T00:00:00.0000000,2025-06-08,https://jooble.org/jdp/3083596262947877478,,[],2025-06-11,"facilitar el acceso a los diferentes idiomas y para que haya más información disponible en nuestro sitio, hemos optado por la traducción. @. funcionales para soporte y mantenimiento a sistemas de información sanitaria @. funcionales para soporte y mantenimiento.",,
7dc463ed32d38e476a66a80fe3bcda50b44fda4134f3e93f9685db2ae4bc3cdb,jooble,Analista de seguridad de la información,CSTI Corp.,"Dallas, TX",united states,"&nbsp;...peruana líder en la industria TI con más <b>de </b>15 años en el mercado en países como Perú...&nbsp;&nbsp;..., así como implementación y migración de <b>sistemas </b>bajo estrategias Cloud, aprovechando su alianza...&nbsp;&nbsp;...squeda de un Analista de seguridad de la <b>información </b>, para nuestra línea de negocio....&nbsp;",,[],2025-06-09T00:00:00.0000000,2025-06-09,https://jooble.org/jdp/4592624026724620279,,[],2025-06-11,"peruana líder en la industria TI con más de 15 años en el mercado en países como Perú. , así como implementación y migración de sistemas bajo estrategias Cloud, aprovechando su alianza. squeda de un Analista de seguridad de la información, para nuestra línea de negocio.",,
6d5635a7362207a64ae86825132ba42f9eed52f03948536ac1eca49e7bf825bc,jooble,Técnico(a) de Manejo de Información,Liga Puertorriquena Contra el Cáncer,Puerto Rico,puerto rico,"&nbsp;...Procesa las cuentas del servicio asignado, por las funciones <b>de </b>codificación. abstracto y análisis, en cumplimiento con...&nbsp;&nbsp;...de salud, 
# Conocimiento en terminología médica, anatomía, <b>sistemas de información </b>computarizada, entrada de datos, estadísticas hospitalarias...&nbsp;",,[],2025-05-12T00:00:00.0000000,2025-05-12,https://jooble.org/away/3272137119134458374,,[],2025-06-11,"Procesa las cuentas del servicio asignado, por las funciones de codificación. abstracto y análisis, en cumplimiento con. de salud, Conocimiento en terminología médica, anatomía, sistemas de información computarizada, entrada de datos, estadísticas hospitalarias.",Ética profesional,cumplimiento
9cde78e34843f90bf04c8d58e5b8e9e7c79341074e9c5bcee28111e47ef3e530,jooble,Aprendiz Universitario Ingeniería de sistemas,WSP Global Inc.,"Denver, CO",united states,"Job Description - Aprendiz Universitario Ingeniería <b>de sistemas </b>(25000755)
Aprendiz Universitario Ingeniería de sistemas - ( 25000755 )
¿ Y si pudieras construir una carrera tan única como tú?
En WSP damos un aporte único al mundo, valoramos y fomentamos la curiosidad y...&nbsp;",,[],2025-06-07T00:00:00.0000000,2025-06-07,https://jooble.org/jdp/-155396809776451440,,[],2025-06-11,"Job Description - Aprendiz Universitario Ingeniería de sistemas (25000755) Aprendiz Universitario Ingeniería de sistemas - ( 25000755 ) ¿ Y si pudieras construir una carrera tan única como tú? En WSP damos un aporte único al mundo, valoramos y fomentamos la curiosidad y.",Aprendizaje autónomo,curiosidad
