job_id,source,job_title,company,location,location_final,description,skills,careers_required,date_posted,date_posted_norm,url,career_tag,soft_skills_detected,extraction_date,description_final,EURACE_skills,initial_skills
1584e95da7b099ded3933852f54df92c87ec04a2a84f052c5c4553d8429348ba,jooble,Aprendiz Universitario Ingeniería Ambiental,WSP Global Inc.,"Denver, CO",united states,"Job Description - Aprendiz Universitario <b>Ingeniería Ambiental </b>(25000758)
Aprendiz Universitario Ingeniería Ambiental - ( 25000758 )
¿Y si pudieras construir una carrera tan única como tú?
En WSP damos un aporte único al mundo, valoramos y fomentamos la curiosidad y las...&nbsp;",,[],2025-06-07T00:00:00.0000000,2025-06-07,https://jooble.org/jdp/8448961678011474269,,[],2025-06-11,"Job Description - Aprendiz Universitario Ingeniería Ambiental (25000758) Aprendiz Universitario Ingeniería Ambiental - ( 25000758 ) ¿Y si pudieras construir una carrera tan única como tú? En WSP damos un aporte único al mundo, valoramos y fomentamos la curiosidad y las.",Aprendizaje autónomo,curiosidad
9cde78e34843f90bf04c8d58e5b8e9e7c79341074e9c5bcee28111e47ef3e530,jooble,Aprendiz Universitario Ingeniería de sistemas,WSP Global Inc.,"Denver, CO",united states,"Job Description - Aprendiz Universitario <b>Ingeniería </b>de sistemas (25000755)
Aprendiz Universitario Ingeniería de sistemas - ( 25000755 )...&nbsp;&nbsp;...alimentan la innovación. Nos preocupamos por el cuidado del medio <b>ambiente,</b> con una destacada capacidad en la transición hídrica y energé...&nbsp;",,[],2025-06-07T00:00:00.0000000,2025-06-07,https://jooble.org/jdp/-155396809776451440,,[],2025-06-11,"Job Description - Aprendiz Universitario Ingeniería de sistemas (25000755) Aprendiz Universitario Ingeniería de sistemas - ( 25000755 ). alimentan la innovación. Nos preocupamos por el cuidado del medio ambiente, con una destacada capacidad en la transición hídrica y energé.",,
953ed745d2f995c581e7946ba3010211eadcaf4c94cd338bf241a3c92a631739,jooble,Ambient- Personal Shopper,FreshDirect,"Bronx, NY",united states,"&nbsp;...this by having higher standards, sourcing locally and sustainably, and caring more for the people and communities we serve. 
 The  <b>Ambient </b>Department Personal Shopper  is responsible for packing grocery items and other goods, scan items for order completion, and ensures...&nbsp;",,[],2025-06-11T00:00:00.0000000,2025-06-11,https://jooble.org/jdp/-2220273554115041630,,[],2025-06-11,"Esto por tener estándares más altos, abastecimiento de forma local y sostenible, y cuidar más por las personas y las comunidades a las que servimos. El comprador personal del departamento ambiental es responsable de empacar artículos de comestibles y otros bienes, escanear artículos para completar el pedido y garantiza.",,
7b0a3609b0cfccbb7fdc972eea95700137f76a49b25b6c2412fa91fcff369041,jooble,"Fullstack Engineer, Ambient AI",Commure + Athelas,"Mountain View, CA",united states,"&nbsp;...transformation is here – so join us in creating the technology to power healthcare!

 About the Role 
 At Commure + Athelas, our <b>Ambient </b>AI team is at the forefront of revolutionizing healthcare technology by building Ambient AI solutions for the entire care journey....&nbsp;",,[],2025-06-01T00:00:00.0000000,2025-06-01,https://jooble.org/away/5558975486426792557,,[],2025-06-11,"¡La transformación está aquí, así que únete a nosotros para crear la tecnología para alimentar la atención médica! Sobre el papel en Commure + Athelas, nuestro equipo ambiental de IA está a la vanguardia de la revolucionar la tecnología de la salud mediante la construcción de soluciones ambientales de IA para todo el viaje de atención.",,
81544a74f0322fddcfbc3a7bbcefac4b575f0cbae06e5645bad793e5fbafe158,jooble,Director of Compensation - Ambient Enterprises,Ambient Enterprises,"New York, NY",united states,"&nbsp;...About Us  : 
 <b>Ambient </b>Enterprises is an umbrella company for 25 recognized industry leaders in the custom HVAC market. We offer product expertise, technical and application support, system design and operational support thereby meeting our clients' specific needs and...&nbsp;",,[],2025-06-08T00:00:00.0000000,2025-06-08,https://jooble.org/jdp/-4967500219861262658,,[],2025-06-11,"Acerca de nosotros: Ambient Enterprises es una compañía paraguas para 25 líderes reconocidos de la industria en el mercado personalizado de HVAC. Ofrecemos experiencia en productos, soporte técnico y de aplicaciones, diseño de sistemas y soporte operativo para satisfacer las necesidades específicas de nuestros clientes y.",,
59ce099d6373fa7b4cb757cbfebec828bf2af06ed5b548d10ea16d64e6d82e22,jooble,Técnico para proyectos de ingeniería MT/BT,COIIB - Colegio Oficial de Ingenieros Industriales de Bizkai...,"Billings, MT",united states,"Técnico para proyectos de <b>ingeniería </b>MT/BT Estado: Cerrada
Tipo de contrato: Indefinido
Horario: Completa en horario partido con entrada flexible verano y viernes jornada continua.
Salario: Según valía
Ubicación: (Municipio, provincia, etc...)
Descripción del puesto: INOVE...&nbsp;",,[],2025-06-08T00:00:00.0000000,2025-06-08,https://jooble.org/jdp/-8333340185258794022,,[],2025-06-11,"Técnico para proyectos de ingeniería MT/BT Estado: Cerrada Tipo de contrato: Indefinido Horario: Completa en horario partido con entrada flexible verano y viernes jornada continua. Salario: Según valía Ubicación: (Municipio, provincia, etc. ) Descripción del puesto: INOVE.",,
a1334c93f6713f13fadd32358fcb8ea7409e18afcf3b0a34f26cb13d4a1d45c4,jooble,TÉCNICO AMBIENTAL - VILA NOVA DOS MARTÍRIOS/MA,TRATERRA CONSTRUÇÕES,"Oklahoma City, OK",united states,"Atividades: Cumprir todas as ações previstas no PGA - Programa de Gestão <b>Ambiental </b>da empresa;
Monitoramento dos indicadores ambientais estabelecidos pela empresa;
Realizar DSSMA, com temas específicos da área ambiental;
Reportes de incidentes ambientais;
Estabelecer plano...&nbsp;",,[],2025-06-09T00:00:00.0000000,2025-06-09,https://jooble.org/jdp/-3016902912307163149,,[],2025-06-11,"Actividades: cumpla con todas las acciones previstas en el programa PGA - Gestión ambiental de la Compañía; Monitoreo de indicadores ambientales establecidos por la Compañía; Realizar DSSMA, con temas específicos del área ambiental; Informes de incidentes ambientales; Establecer plan.",Gestión,planificación
f9e1d118a470b3056d12235b9d1614e6656bebb114c464737908aab68f87fdee,jooble,Técnico/a de Proyectos de Redes Eléctricas MT/BT Ingeniería Eléctrica - MT/BT · Lleida,Iplangestion,"Billings, MT",united states,"Somos IPLAN GESTIÓN INTEGRAL , empresa vinculada a servicios de <b>ingeniería </b>desarrollados fundamentalmente en el sector eléctrico, obra civil, energías renovables, medio <b>ambiente </b>y legalizaciones.
Formamos parte de VULCAIN ENGINEERING , grupo internacional francés de empresas...&nbsp;",,[],2025-06-08T00:00:00.0000000,2025-06-08,https://jooble.org/jdp/-424925749853000376,,[],2025-06-11,"Somos IPLAN GESTIÓN INTEGRAL, empresa vinculada a servicios de ingeniería desarrollados fundamentalmente en el sector eléctrico, obra civil, energías renovables, medio ambiente y legalizaciones. Formamos parte de VULCAIN ENGINEERING, grupo internacional francés de empresas.",Gestión,planificación
982cf221b5ca380daa20165cb20ec234f5151e5da3b1c18822bbd674950dca4f,jooble,"Senior Technical Product Manager, Ambient AI",Commure + Athelas,"Mountain View, CA",united states," Job Description 
 Job Description  Healthcare providers go into medicine to care for people, but end up losing valuable time each day to admin work and other workplace challenges. Time that could otherwise be spent helping patients. And patients end up suffering as a ...",,[],2025-06-04T00:00:00.0000000,2025-06-04,https://jooble.org/away/4516974569317691273,,[],2025-06-11,"Descripción del trabajo Descripción del trabajo Los proveedores de atención médica van a la medicina para cuidar a las personas, pero terminan perdiendo tiempo valioso cada día por el trabajo administrativo y otros desafíos en el lugar de trabajo. Tiempo que de otro modo podría dedicar a los pacientes. Y los pacientes terminan sufriendo como.",,
a2b49fe77c36258d3725c5abeb51ce5e8f4d20a1c523d468ec727a49631a15ab,jooble,Air Quality Data Analyst - (Ambient),Montrose Environmental Group,"Austin, TX",united states,"&nbsp;...to invest in you from day one? If the answer is, “Yes!” then we have an exciting career opportunity for you with our fast-growing <b>ambient </b>air monitoring team based in Austin, Texas.
Who are we? We are Montrose, a leading environmental services company with 2,500 employees...&nbsp;",,[],2025-06-07T00:00:00.0000000,2025-06-07,https://jooble.org/jdp/-678602742286877113,,[],2025-06-11,"¿Invertir en ti desde el primer día? Si la respuesta es, ""¡Sí!"" Luego tenemos una emocionante oportunidad profesional para usted con nuestro equipo de monitoreo de aire ambiente de rápido crecimiento con sede en Austin, Texas. ¿Quiénes somos? Somos Montrose, una compañía líder de servicios ambientales con 2. 500 empleados.",,
