job_id,source,job_title,company,location,location_final,description,skills,careers_required,date_posted,date_posted_norm,url,career_tag,soft_skills_detected,extraction_date,description_final,EURACE_skills,initial_skills
1daee7cba0362550392c38d9312b1539f4220bcea0f2fd05acb5b3131693489d,jooble,Meio oficial cozinheiro TANGARA SC RISOTOLANDIA INDUSTRIA E COMERCIO DE ALIMENTOS LTDA Candidat[...],Tangara,"Columbia, SC",united states,"Auxiliar em todos os processos produtivos: pré-preparo, armazenagem, distribuição, servimento, higienização e organização do ambiente de trabalho.
RESPONSABILIDADES E ATRIBUIÇÕES Auxiliar no recebimento, pré-preparo e higienização dos processos que envolvem a preparação...",,Petróleos,2025-07-18T00:00:00.0000000,2025-07-18,https://jooble.org/jdp/-5781645634699267035,,[],2025-07-18,"Asistir en todos los procesos de producción: pre-preparación, almacenamiento, distribución, servicio, limpieza y organización de entorno laboral. Responsabilidades y tareas auxiliares en el recibo, pre-preparación e higiene de los procesos que involucran la preparación.",Gestión,planificación
93377c87c9a9a4e7431b41319b225920ec8e6dd9ed750321664ffd847773a841,jooble,Ayudante General,"Caterpillar, Inc.",United States,united states,"&nbsp;...Preparatoria o Bachillerato
Deseable Ingeniería Mecánica, Industrial, <b>Petrolera,</b> Mantenimiento (industrial y/o petrolera)
**Habilidades clave...&nbsp;&nbsp;...y por qué existen, familiaridad con estándares comunes en la <b>industria,</b> así como saber cómo se aplican en contextos reales, habilidad...&nbsp;",,Petróleos,2025-06-13T00:00:00.0000000,2025-06-13,https://jooble.org/jdp/-2172175832355721298,,[],2025-07-18,"Preparatoria o Bachillerato Deseable Ingeniería Mecánica, Industrial, Petrolera, Mantenimiento (industrial y/o petrolera) Habilidades clave. y por qué existen, familiaridad con estándares comunes en la industria, así como saber cómo se aplican en contextos reales, habilidad.",,
26c793844aa28b0d9dacce8d71075488a1b47c854aee5ca76023803c7a93c4d9,jooble,Pharmaceutical Operator,AppleOne,Puerto Rico,puerto rico,"&nbsp;...Job Description 
 Job Description  Excelente oportunidad en compañia líder en la <b>industria </b>farmacéutica como Operador Farmacéutico en Arecibo. 
 Requisitos: 
 -Bachillerato completado en Ciencias (Biología, Química, Ciencias Naturales o campo relacionado). 
 -Disponibilidad...&nbsp;",,Petróleos,2025-07-15T00:00:00.0000000,2025-07-15,https://jooble.org/jdp/-6689076522954375354,,[],2025-07-18,"Job Description Job Description Excelente oportunidad en compañia líder en la industria farmacéutica como Operador Farmacéutico en Arecibo. Requisitos: -Bachillerato completado en Ciencias (Biología, Química, Ciencias Naturales o campo relacionado). -Disponibilidad.",,
c25fc53248628bb6bbf1edbe0c2415c27ba403a7a9e1ba2b7dd12fe36c84bcff,jooble,Empacadores,5TH HQ,"Boca Raton, FL",united states,"&nbsp;...trabajo 
 Capacidad para trabajar en equipo 
 No se requiere experiencia previa, pero es valorada 
 Puntualidad y compromiso 
 Beneficios: 
 Pago semanal 
 Ambiente de trabajo seguro y profesional 
 Oportunidad de adquirir experiencia en la <b>industria </b>aeronáutica...&nbsp;",,Petróleos,2025-06-25T00:00:00.0000000,2025-06-25,https://jooble.org/jdp/-1621364972024880604,,[],2025-07-18,"trabajo Capacidad para trabajar en equipo No se requiere experiencia previa, pero es valorada Puntualidad y compromiso Beneficios: Pago semanal Ambiente de trabajo seguro y profesional Oportunidad de adquirir experiencia en la industria aeronáutica.","Trabajo en equipo, Ética profesional","trabajo en equipo, compromiso"
a589405fa79697516803027563589a68a1b08f4a51e5760ffe286e1c2d1ffb6a,jooble,Recepcionista,Performa,Puerto Rico,puerto rico,"&nbsp;...Job Description 
 Job Description  HCOA Fitness es el lder en la <b>industria </b>del acondicionamiento fsico en Puerto Rico con 13 gimnasios alrededor de toda la Isla. Nos enfocamos en ofrecer a nuestros miembros las herramientas necesarias para el logro de sus metas y la obtencin...&nbsp;",,Petróleos,2025-07-11T00:00:00.0000000,2025-07-11,https://jooble.org/jdp/-7422971700145849070,,[],2025-07-18,Job Description Job Description HCOA Fitness es el lder en la industria del acondicionamiento fsico en Puerto Rico con 13 gimnasios alrededor de toda la Isla. Nos enfocamos en ofrecer a nuestros miembros las herramientas necesarias para el logro de sus metas y la obtencin.,,
19ce8732899c983ceaf052fe1a12c15900e869b2500bf3047ec6c2c96c48f853,jooble,Instructores,HCOA Fitness,Puerto Rico,puerto rico,"&nbsp;...Job Description 
 Job Description  HCOA Fitness es el lder en la <b>industria </b>del acondicionamiento fsico en Puerto Rico con 14 gimnasios alrededor de toda la Isla. Nos enfocamos en ofrecer a nuestros miembros las herramientas necesarias para el logro de sus metas y la obtencin...&nbsp;",,Petróleos,2025-07-08T00:00:00.0000000,2025-07-08,https://jooble.org/jdp/7879973428875130315,,[],2025-07-18,Job Description Job Description HCOA Fitness es el lder en la industria del acondicionamiento fsico en Puerto Rico con 14 gimnasios alrededor de toda la Isla. Nos enfocamos en ofrecer a nuestros miembros las herramientas necesarias para el logro de sus metas y la obtencin.,,
ba3f41733e8e4df5394f3754a6ecc297cb2040004c99f34675399fd2c9092428,jooble,Chofer,AGC Consulting,Puerto Rico,puerto rico,"&nbsp;...Job Description 
 Job Description  Sobre nosotros: 

 Systronics es líder en la <b>industria </b>de soluciones para oficinas en Puerto Rico. Ofrecemos una amplia variedad de productos y servicios, incluyendo fotocopiadoras, mobiliario de oficina y diseño de espacios de trabajo...&nbsp;",,Petróleos,2025-07-07T00:00:00.0000000,2025-07-07,https://jooble.org/jdp/7669781284119835191,,[],2025-07-18,"Job Description Job Description Sobre nosotros: Systronics es líder en la industria de soluciones para oficinas en Puerto Rico. Ofrecemos una amplia variedad de productos y servicios, incluyendo fotocopiadoras, mobiliario de oficina y diseño de espacios de trabajo.",,
1822d9074f5b97177e404e706ada636c73b81edd7e015271392ce6115ba1d97b,jooble,Sales Associate,HCOA Fitness,Puerto Rico,puerto rico,"&nbsp;...Job Description 
 Job Description 
 HCOA Fitness es el lder en la <b>industria </b>del acondicionamiento fsico en Puerto Rico con 14 gimnasios alrededor de toda la Isla. Nos enfocamos en ofrecer a nuestros miembros las herramientas necesarias para el logro de sus metas y la...&nbsp;",,Petróleos,2025-07-06T00:00:00.0000000,2025-07-06,https://jooble.org/jdp/1465413472347032765,,[],2025-07-18,Job Description Job Description HCOA Fitness es el lder en la industria del acondicionamiento fsico en Puerto Rico con 14 gimnasios alrededor de toda la Isla. Nos enfocamos en ofrecer a nuestros miembros las herramientas necesarias para el logro de sus metas y la.,,
63498a980e8e4d00cec456030861ba8f07faa90f4bf494570a066420f3632a22,jooble,Operador : 367820,JobsRUs.com,Puerto Rico,puerto rico,"&nbsp;...capacidad para entender inglés escrito. 
- Experiencia: Un año de experiencia en un entorno de fabricación, preferiblemente en la <b>industria </b>farmacéutica o de dispositivos médicos. 
 Condiciones de trabajo: 
- A veces, condiciones de trabajo desagradables con exposició...&nbsp;",,Petróleos,2025-07-11T00:00:00.0000000,2025-07-11,https://jooble.org/jdp/-6689737889886895914,,[],2025-07-18,"capacidad para entender inglés escrito. - Experiencia: Un año de experiencia en un entorno de fabricación, preferiblemente en la industria farmacéutica o de dispositivos médicos. Condiciones de trabajo: - A veces, condiciones de trabajo desagradables con exposició.",,
299bd39159f15e3906c09f2e7e1fd2c13aca6f55e8d1388d6bbf1f9944eb9b78,jooble,Electricista,Genera PR LLC,Puerto Rico,puerto rico,"&nbsp;...Perito Electricista vigente, para ejercer la profesión en Puerto Rico. 
 Dos (2) años o más de experiencia como electricista en una <b>industria </b>relacionada. 
 Experiencia en lectura de planos eléctricos, manuales técnicos y diagramas de tuberías e instrumentación P&IDs....&nbsp;",,Petróleos,2025-06-27T00:00:00.0000000,2025-06-27,https://jooble.org/jdp/57808554832975097,,[],2025-07-18,"Perito Electricista vigente, para ejercer la profesión en Puerto Rico. Dos (2) años o más de experiencia como electricista en una industria relacionada. Experiencia en lectura de planos eléctricos, manuales técnicos y diagramas de tuberías e instrumentación P&IDs.",,
