job_id,source,job_title,company,location,location_final,description,skills,careers_required,date_posted,date_posted_norm,url,career_tag,soft_skills_detected,extraction_date,description_final,EURACE_skills,initial_skills
e5f76ac4d16898dba7902ec302559d0fce9307ba7f2638d453bac38276535ab5,jooble,Manipulador de materiales,McGrath,"Livermore, CA",united states,"&nbsp;...para compartir ideas y opiniones y el resultado final es que “USTED” es importante!


""Un Día en La Vida""
 Como manipulador de <b>materiales,</b> cargará y descargará material dentro de un almacén o instalación de almacenamiento. Utilice carretillas de mano, montacargas u...&nbsp;",,[],2025-06-06T00:00:00.0000000,2025-06-06,https://jooble.org/away/-8955334960783956359,,[],2025-06-11,"para compartir ideas y opiniones y el resultado final es que ""USTED"" es importante! ""Un Día en La Vida"" Como manipulador de materiales, cargará y descargará material dentro de un almacén o instalación de almacenamiento. Utilice carretillas de mano, montacargas u.",,
49a569ba1f5f96987b785f488922a273d06bc5faecef5d7e0abd1b721a8cff4f,jooble,Manipulador de materiales,NFI Industries,"Chino, CA",united states,"Resumen

El Manipulador de <b>materiales </b>es responsable de mover materiales, suministros y productos terminados manualmente o en camiones de mano a los lugares designados en las instalaciones o en camiones. El puesto generalmente informa al supervisor o líder del almacén....&nbsp;",,[],2025-06-11T00:00:00.0000000,2025-06-11,https://jooble.org/jdp/6476225590686448118,,[],2025-06-11,"Resumen El Manipulador de materiales es responsable de mover materiales, suministros y productos terminados manualmente o en camiones de mano a los lugares designados en las instalaciones o en camiones. El puesto generalmente informa al supervisor o líder del almacén.",,
4e4c9e17fad0ce2e62a35876638d9c6904056ef3af217cee5e0d480c49d9769b,jooble,Manejador de Materiales / Operador de Máquina,Connect Staffing,"Waco, TX",united states,"&nbsp;...Job Description 
 Job Description  DEBE TENER AL MENOS 6 MESES DE EXPERIENCIA RECIENTE COMO MANEJADOR DE <b>MATERIALES </b>O OPERADOR DE MÁQUINA 

 Connect Staffing está buscando un  Manejador de Materiales / Operador de Máquina Bilingüe  para unirse a una empresa líder en...&nbsp;",,[],2025-05-30T00:00:00.0000000,2025-05-30,https://jooble.org/away/215683442726440644,,[],2025-06-11,Job Description Job Description DEBE TENER AL MENOS 6 MESES DE EXPERIENCIA RECIENTE COMO MANEJADOR DE MATERIALES O OPERADOR DE MÁQUINA Connect Staffing está buscando un Manejador de Materiales / Operador de Máquina Bilingüe para unirse a una empresa líder en.,,
8edf045fdb9cdf913dade134909c518f0364cf9b463637fc3d7c1c6d8730ce9f,jooble,Manipulador de Materiales (New Albany),Loeb Electric,"Columbus, OH",united states,"&nbsp;...equipo dinámico: 
 Recibe el material y las auditorías para verificar la exactitud, verificando la cantidad y la descripción de los <b>materiales </b>recibidos mediante la verificación de la mercancía con la lista de empaque. 
 Carga y descarga camiones de reparto cuando sea...&nbsp;",,[],2025-06-05T00:00:00.0000000,2025-06-05,https://jooble.org/away/-4758321021344684698,,[],2025-06-11,"equipo dinámico: Recibe el material y las auditorías para verificar la exactitud, verificando la cantidad y la descripción de los materiales recibidos mediante la verificación de la mercancía con la lista de empaque. Carga y descarga camiones de reparto cuando sea.",,
1fc62d7b3eefa4fc722af4394d69fde2bf10d61f45645d7e125ead48a688bd65,jooble,Material Sorter- Refuse and Recycling (Clasificador de Materiales - basura y reciclaje),Rite Rug Flooring,"Whitehall, OH",united states,"&nbsp;...a background check and drug test. 
 Be a self-started and be able to work independently. 

 Responsabilidades: 
 Clasificar <b>materiales:</b> clasificar a mano los materiales reciclables y poder clasificarlos con precisión y organizarlos. Limpiar el área dentro y alrededor...&nbsp;",,[],2024-11-21T00:00:00.0000000,2024-11-21,https://jooble.org/away/-775048949085848296,,[],2025-06-11,a background check and drug test. Be a self-started and be able to work independently. Responsabilidades: Clasificar materiales: clasificar a mano los materiales reciclables y poder clasificarlos con precisión y organizarlos. Limpiar el área dentro y alrededor.,,
4a77ac097745bddf73ebc796c4e37b6a6241ce7d15acee4c82fb63601f972e29,jooble,Instalador,H & H Solar LLC,Puerto Rico,puerto rico,"&nbsp;...con las normativas de seguridad y los procedimientos establecidos en el lugar de trabajo. 
∙ Asistir en la carga y descarga de <b>materiales </b>y equipos en el lugar de la instalación. 
∙ Reportar cualquier anomalía o problema detectado durante la instalación al Sublíder...&nbsp;",,[],2025-05-28T00:00:00.0000000,2025-05-28,https://jooble.org/away/7754413445162954601,,[],2025-06-11,con las normativas de seguridad y los procedimientos establecidos en el lugar de trabajo. Asistir en la carga y descarga de materiales y equipos en el lugar de la instalación. Reportar cualquier anomalía o problema detectado durante la instalación al Sublíder.,,
18e7332aa49378b90eb00fc9598cb23b77ec6f726c7d1036b3de54ee1d1a00ed,jooble,Electricista,Genera PR LLC,Puerto Rico,puerto rico,"&nbsp;...comunicación, baterías de almacenamiento, y trabajar con sistemas eléctricos de altos voltajes. 
 Apoya la adquisición de gestión de <b>materiales,</b> como cotizaciones, solicitudes de propuestas, contratos de servicios, comparaciones de ofertas, solicitudes de compra y órdenes...&nbsp;",,[],2025-05-28T00:00:00.0000000,2025-05-28,https://jooble.org/away/57808554832975097,,[],2025-06-11,"comunicación, baterías de almacenamiento, y trabajar con sistemas eléctricos de altos voltajes. Apoya la adquisición de gestión de materiales, como cotizaciones, solicitudes de propuestas, contratos de servicios, comparaciones de ofertas, solicitudes de compra y órdenes.","Gestión, Comunicación efectiva","planificación, comunicación oral"
a3c93ffbd51bdb9c1d1842ad11f59ff5fd751c397e58c6f26279a7ae77937f37,jooble,HANDYMAN,Executive Homesearch and Realty Services Inc,Puerto Rico,puerto rico,"&nbsp;...pintura. Mantener las herramientas y el equipo de trabajo en buen estado. Cumplir con el procedimiento de control de inventario de <b>materiales,</b> herramientas y equipo. Asistir en el mantenimiento de las áreas verdes cuando sea necesario. Limpiar y brillar los pisos, áreas...&nbsp;",,[],2025-05-30T00:00:00.0000000,2025-05-30,https://jooble.org/away/-8146051198327540920,,[],2025-06-11,"pintura. Mantener las herramientas y el equipo de trabajo en buen estado. Cumplir con el procedimiento de control de inventario de materiales, herramientas y equipo. Asistir en el mantenimiento de las áreas verdes cuando sea necesario. Limpiar y brillar los pisos, áreas.",Trabajo en equipo,trabajo en equipo
0faf2d4b49e93792b8d59902f25d375ef49bb988581b8672171b7415df59bc8c,jooble,Carpenter,RQ Construction,Puerto Rico,puerto rico,"&nbsp;...prepara los sitios, cava zanjas, coloca abrazaderas para soporte, levanta andamios, limpia escombros y escombros y retira otros <b>materiales </b>de desecho no peligrosos. Además, este puesto puede operar uno o varios tipos de equipos de construcción de energía, así como reparar...&nbsp;",,[],2025-06-08T00:00:00.0000000,2025-06-08,https://jooble.org/away/2569869527948856408,,[],2025-06-11,"prepara los sitios, cava zanjas, coloca abrazaderas para soporte, levanta andamios, limpia escombros y escombros y retira otros materiales de desecho no peligrosos. Además, este puesto puede operar uno o varios tipos de equipos de construcción de energía, así como reparar.",,
a2310ba74f4bb49e10d461afa4b3a3b0cbc7b9a756bf13bd6eb962a065a1e733,jooble,WAREHOUSE TRAINER,Plaza Food Systems,Puerto Rico,puerto rico,"&nbsp;...implementación y la mejora continua de los programas de adiestramiento, incluidas las oportunidades de educación continua. 
• Evaluar los <b>materiales </b>de capacitación existentes para revisar y crear cursos de capacitación. 
• Junto al Supervisor/Gerente llevar a cabo una...&nbsp;",,[],2025-05-27T00:00:00.0000000,2025-05-27,https://jooble.org/away/-7519769215782531749,,[],2025-06-11,"implementación y la mejora continua de los programas de adiestramiento, incluidas las oportunidades de educación continua. Evaluar los materiales de capacitación existentes para revisar y crear cursos de capacitación. Junto al Supervisor/Gerente llevar a cabo una.","Gestión, Aprendizaje autónomo","mejora continua, proactividad"
