job_id,source,job_title,company,location,location_final,description,skills,careers_required,date_posted,date_posted_norm,url,career_tag,soft_skills_detected,extraction_date,description_final,EURACE_skills,initial_skills
a5400e7449c1aaa76a8d29038c5f21380a1996ad4da4cc7775d196ed31d8ff2d,jooble,Maestro(a) de Matemáticas para Noveno Grado- Arecibo,PARADISO COLLEGE PREPARATORY LLC,Puerto Rico,puerto rico,"&nbsp;...Job Description 
 Job Description  Descripción del Puesto 
 Estamos en busca de un(a) Maestro(a) de <b>Matemáticas </b>para Noveno Grado comprometido(a) y apasionado(a) por inspirar a los estudiantes y promover el desarrollo de habilidades analíticas y de resolución de problemas...&nbsp;",,[],2025-06-06T00:00:00.0000000,2025-06-06,https://jooble.org/away/-6077767117760296122,,[],2025-06-11,Job Description Job Description Descripción del Puesto Estamos en busca de un(a) Maestro(a) de Matemáticas para Noveno Grado comprometido(a) y apasionado(a) por inspirar a los estudiantes y promover el desarrollo de habilidades analíticas y de resolución de problemas.,,
01159796ffa34251505e8665a2fddeccfc1eac2779d5c3036dbf7a4df1a80e1d,jooble,Maquinista,Flowserve,"Baton Rouge, LA",united states,"&nbsp;...fabricar y modificar piezas para reparar máquinas de herramienta o mantener máquinas industriales, aplicando conocimientos de mecánica, <b>matemáticas,</b> propiedades del metal, diseño y procedimientos de mecanizado.  
  Este es un rol de 2º turno (5:00pm - 3:30am)...&nbsp;",,[],2025-06-10T04:22:49.2030000,2025-06-10,https://jooble.org/jdp/-6231982199593579824,,[],2025-06-11,"fabricar y modificar piezas para reparar máquinas de herramienta o mantener máquinas industriales, aplicando conocimientos de mecánica, matemáticas, propiedades del metal, diseño y procedimientos de mecanizado. Este es un rol de 2º turno (5:00pm - 3:30am).",,
10858ed8f293d551e0bfd3d2e7e80b4096320327ba6a6eab8088bfc62c13e5c8,jooble,TEAM MEMBER,To Go Stores,Puerto Rico,puerto rico,"&nbsp;...tareas designadas por el gerente. 

 . 
 Requisitos Esenciales: 

# Cuarto año de Escuela Superior 
# Conocimientos básicos de <b>matemáticas:</b> sumar, restar, dividir y contar. 
# Disponibilidad de trabajar turnos rotativos y con disponibilidad los siete días de la...&nbsp;",,[],2025-06-02T00:00:00.0000000,2025-06-02,https://jooble.org/away/6105043132013653941,,[],2025-06-11,"tareas designadas por el gerente. Requisitos Esenciales: Cuarto año de Escuela Superior Conocimientos básicos de matemáticas: sumar, restar, dividir y contar. Disponibilidad de trabajar turnos rotativos y con disponibilidad los siete días de la.",,
3896ae72ee26e5965dbd919a4b92cd85f7e74ca4181a0bdf91183f6f43d8ee78,jooble,Acomodador,All American Quality Food Inc,"Acworth, GA",united states,"&nbsp;...revisa regularmente los fluidos y filtros de cualquier equipo de limpieza motorizado. 
-Otras tareas asignadas. 

 Habilidades: 
 <b>Matemáticas </b>básicas (contar), capacidad para seguir instrucciones. 

 Requisitos físicos del puesto: 
 Capaz de levantar 50 libras. El...&nbsp;",,[],2025-05-21T00:00:00.0000000,2025-05-21,https://jooble.org/away/5701545189670029182,,[],2025-06-11,"revisa regularmente los fluidos y filtros de cualquier equipo de limpieza motorizado. -Otras tareas asignadas. Habilidades: Matemáticas básicas (contar), capacidad para seguir instrucciones. Requisitos físicos del puesto: Capaz de levantar 50 libras. El.",,
8346d6d9c13d01512ee2e7bca57502f85d56ffe66c7e56dd7647d6d1331f1a07,jooble,Cocinar,Denny's,"Arlington Heights, IL",united states,"&nbsp;...estatales, del condado o municipales relacionadas con el manejo de alimentos. 
 Tener al menos 18 años de edad 
 Tener habilidades <b>matemáticas </b>básicas 
 Mantener una higiene adecuada 
 Debe completar toda la capacitación, capacitación contra la discriminación y el acoso...&nbsp;",,[],2025-06-11T00:00:00.0000000,2025-06-11,https://jooble.org/jdp/-910076891795447742,,[],2025-06-11,"estatales, del condado o municipales relacionadas con el manejo de alimentos. Tener al menos 18 años de edad Tener habilidades matemáticas básicas Mantener una higiene adecuada Debe completar toda la capacitación, capacitación contra la discriminación y el acoso.",,
2cdbd4552abf2fc9b247a4990e4c5f3bea13412fbcba198e8d84c11330832a18,jooble,Subgerente,Little Caesars,"Cabot, AR",united states,"&nbsp;...capacidad de aprobar con éxito los programas de capacitación requeridos para la certificación. 
 La capacidad de utilizar habilidades <b>matemáticas </b>para calcular indicadores clave de rendimiento. 
 Se prefiere experiencia en Microsoft Office (específicamente, Outlook, Excel y...&nbsp;",,[],2025-06-08T00:00:00.0000000,2025-06-08,https://jooble.org/jdp/-4328466434181153340,,[],2025-06-11,"capacidad de aprobar con éxito los programas de capacitación requeridos para la certificación. La capacidad de utilizar habilidades matemáticas para calcular indicadores clave de rendimiento. Se prefiere experiencia en Microsoft Office (específicamente, Outlook, Excel y.",,
7c7680caa290a07e1e1341a55b280057c56da601034307ac0c564ed19bca8f55,jooble,Welder,"Tradesmen International, LLC","Milwaukee, WI",united states,"&nbsp;...aprobar una prueba de competencia y un examen físico, incluyendo una prueba de detección de drogas 
 Debe aprobar una prueba de <b>matemáticas </b>que incluya el uso de fracciones 

 Qualifications 
 Tradesmen International not only offers consistent work, top pay, and employment...&nbsp;",,[],2025-06-04T00:00:00.0000000,2025-06-04,https://jooble.org/away/2094343465671904112,,[],2025-06-11,"aprobar una prueba de competencia y un examen físico, incluyendo una prueba de detección de drogas Debe aprobar una prueba de matemáticas que incluya el uso de fracciones Qualifications Tradesmen International not only offers consistent work, top pay, and employment.",,
574c7b54a9e8904fdde33150888400fb6f0612933c8cf84a925e7b92f734ff81,jooble,Cocinar,Sonic Drive-In,"San Marcos, CA",united states,"&nbsp;...todas las situaciones en función de las necesidades del negocio 
 Habilidades de comunicación efectiva; Habilidades básicas de <b>matemáticas </b>y lectura 
 Capacidad para seguir instrucciones 
 Disposición a cumplir con las normas de apariencia, uniforme e higiene en los...&nbsp;",,[],2025-06-10T00:00:00.0000000,2025-06-10,https://jooble.org/jdp/-9022648455889441923,,[],2025-06-11,"todas las situaciones en función de las necesidades del negocio Habilidades de comunicación efectiva; Habilidades básicas de matemáticas y lectura Capacidad para seguir instrucciones Disposición a cumplir con las normas de apariencia, uniforme e higiene en los.",Comunicación efectiva,comunicación oral
890e4d0f7e341f24fa9ecff85c9b4337f4c2a969eb9ca3af1e2b5ec892dcaa91,jooble,Subgerente,Sonic Drive-In,"Missouri City, TX",united states,"&nbsp;...personalmente 
 Capacidad para priorizar y completar tareas en consecuencia 
 Habilidades de comunicación efectiva; Habilidades básicas de <b>matemáticas </b>y lectura 
 Disposición a trabajar en horarios irregulares, incluyendo noches, fines de semana y/o días festivos 
 Claro, los...&nbsp;",,[],2025-06-08T00:00:00.0000000,2025-06-08,https://jooble.org/jdp/6796893187202109401,,[],2025-06-11,"personalmente Capacidad para priorizar y completar tareas en consecuencia Habilidades de comunicación efectiva; Habilidades básicas de matemáticas y lectura Disposición a trabajar en horarios irregulares, incluyendo noches, fines de semana y/o días festivos Claro, los.",Comunicación efectiva,comunicación oral
bd18417bb715a41dce9d8c3e10a526087434171a901afebfb2ba5eec67a0c3f6,jooble,Cajero,Pie Five Pizza,"Oak Brook, IL",united states,"&nbsp;...ser un miembro exitoso de nuestro equipo divertido y enérgico. La experiencia previa es una ventaja, y las habilidades sólidas de <b>matemáticas </b>y multitarea son imprescindibles. 
 Requisitos: 
 
 Puntualidad (¡Llegue a tiempo, SIEMPRE!)  
 Confiabilidad (presentarse...&nbsp;",,[],2025-06-08T00:00:00.0000000,2025-06-08,https://jooble.org/jdp/-7612845926703196229,,[],2025-06-11,"ser un miembro exitoso de nuestro equipo divertido y enérgico. La experiencia previa es una ventaja, y las habilidades sólidas de matemáticas y multitarea son imprescindibles. Requisitos: Puntualidad (¡Llegue a tiempo, SIEMPRE!) Confiabilidad (presentarse.",,
